email,maud.petit@assemblee-nationale.fr
first_name,Laurent
last_name,Saint-Martin
email,laurent.saint-martin@assemblee-nationale.fr
first_name,Didier
last_name,Baichère
email,didier.baichere@assemblee-nationale.fr
first_name,Jean-Noël
last_name,Barrot
email,jean-noel.barrot@assemblee-nationale.fr
first_name,Aurore
last_name,Bergé
email,aurore.berge@assemblee-nationale.fr
first_name,Yaël
last_name,Braun-Pivet
email,yael.braun-pivet@assemblee-nationale.fr
first_name,Michèle
last_name,de Vaucouleurs
email,michele.devaucouleurs@assemblee-nationale.fr
first_name,Florence
last_name,Granjus
email,florence.granjus@assemblee-nationale.fr
first_name,Marie
last_name,Lebec
email,marie.lebec@assemblee-nationale.fr
first_name,Bruno
last_name,Millienne
email,bruno.millienne@assemblee-nationale.fr
first_name,Béatrice
last_name,Piron
email,beatrice.piron@assemblee-nationale.fr
first_name,Natalia
last_name,Pouzyreff
email,natalia.pouzyreff@assemblee-nationale.fr
first_name,Michel
last_name,Vialay
email,michel.vialay@assemblee-nationale.fr
first_name,Manuéla
last_name,Kéclard-Mondésir
email,""
first_name,Serge
last_name,Letchimy
email,serge.letchimy@assemblee-nationale.fr
first_name,Josette
last_name,Manin
email,josette.manin@assemblee-nationale.fr
first_name,Jean-Philippe
last_name,Nilor
email,jean-philippe.nilor@assemblee-nationale.fr
first_name,Ramlati
last_name,Ali
email,ramlati.ali@assemblee-nationale.fr
first_name,Mansour
last_name,Kamardine
email,mansour.kamardine@assemblee-nationale.fr
first_name,Christophe
last_name,Blanchet
email,secretariat-blanchet@assemblee-nationale.fr
first_name,Bertrand
last_name,Bouyx
email,bertrand.bouyx@assemblee-nationale.fr
first_name,Laurence
last_name,Dumont
email,laurence.dumont@assemblee-nationale.fr
first_name,Fabrice
last_name,Le Vigoureux
email,fabrice.levigoureux@assemblee-nationale.fr
first_name,Nathalie
last_name,Porte
email,""
first_name,Alain
last_name,Tourret
email,alain.tourret@assemblee-nationale.fr
first_name,Séverine
last_name,Gipson
email,""
first_name,Fabien
last_name,Gouttefarde
email,fabien.gouttefarde@assemblee-nationale.fr
first_name,Claire
last_name,O'Petit
email,claire.opetit@assemblee-nationale.fr
first_name,Bruno
last_name,Questel
email,bruno.questel@assemblee-nationale.fr
first_name,Marie
last_name,Tamarelle-Verhaeghe
email,marie.tamarelle@assemblee-nationale.fr
first_name,Philippe
last_name,Gosselin
email,philippe.gosselin@assemblee-nationale.fr
first_name,Sonia
last_name,Krimi
email,sonia.krimi@assemblee-nationale.fr
first_name,Bertrand
last_name,Sorre
email,bertrand.sorre@assemblee-nationale.fr
first_name,Stéphane
last_name,Travert
email,stephane.travert@assemblee-nationale.fr
first_name,Chantal
last_name,Jourdan
email,""
first_name,Véronique
last_name,Louwagie
email,veronique.louwagie@assemblee-nationale.fr
first_name,Jérôme
last_name,Nury
email,jerome.nury@assemblee-nationale.fr
first_name,Damien
last_name,Adam
email,damien.adam@assemblee-nationale.fr
first_name,Xavier
last_name,Batut
email,xavier.batut@assemblee-nationale.fr
first_name,Agnès
last_name,Firmin Le Bodo
email,agnes.firminlebodo@assemblee-nationale.fr
first_name,Sébastien
last_name,Jumel
email,sebastien.jumel@assemblee-nationale.fr
first_name,Stéphanie
last_name,Kerbarh
email,stephanie.kerbarh@assemblee-nationale.fr
first_name,Jean-Paul
last_name,Lecoq
email,jean-paul.lecoq@assemblee-nationale.fr
first_name,Sira
last_name,Sylla
email,sira.sylla@assemblee-nationale.fr
first_name,Annie
last_name,Vidal
email,annie.vidal@assemblee-nationale.fr
first_name,Hubert
last_name,Wulfranc
email,hubert.wulfranc@assemblee-nationale.fr
first_name,Jérôme
last_name,Lambert
email,jerome.lambert@assemblee-nationale.fr
first_name,Sandra
last_name,Marsaud
email,sandra.marsaud@assemblee-nationale.fr
first_name,Thomas
last_name,Mesnier
email,thomas.mesnier@assemblee-nationale.fr
first_name,Jean-Philippe
last_name,Ardouin
email,jean-philippe.ardouin@assemblee-nationale.fr
first_name,Olivier
last_name,Falorni
email,olivier.falorni@assemblee-nationale.fr
first_name,Raphaël
last_name,Gérard
email,raphael.gerard@assemblee-nationale.fr
first_name,Didier
last_name,Quentin
email,didier.quentin@assemblee-nationale.fr
first_name,Frédérique
last_name,Tuffnell
email,frederique.tuffnell@assemblee-nationale.fr
first_name,Christophe
last_name,Jerretie
email,christophe.jerretie@assemblee-nationale.fr
first_name,Frédérique
last_name,Meunier
email,frederique.meunier@assemblee-nationale.fr
first_name,Jean-Baptiste
last_name,Moreau
email,jean-baptiste.moreau@assemblee-nationale.fr
first_name,Delphine
last_name,Batho
email,delphine.batho@assemblee-nationale.fr
first_name,Guillaume
last_name,Chiche
email,guillaume.chiche@assemblee-nationale.fr
first_name,Jean-Marie
last_name,Fiévet
email,jean-marie.fievet@assemblee-nationale.fr
first_name,Philippe
last_name,Chassaing
email,philippe.chassaing@assemblee-nationale.fr
first_name,Jean-Pierre
last_name,Cubertafon
email,jean-pierre.cubertafon@assemblee-nationale.fr
first_name,Michel
last_name,Delpon
email,michel.delpon@assemblee-nationale.fr
first_name,Jacqueline
last_name,Dubois
email,jacqueline.dubois@assemblee-nationale.fr
first_name,Florent
last_name,Boudié
email,florent.boudie@assemblee-nationale.fr
first_name,Bérangère
last_name,Couillard
email,berangere.couillard@assemblee-nationale.fr
first_name,Alain
last_name,David
email,alain.david@assemblee-nationale.fr
first_name,Dominique
last_name,David
email,dominique.david@assemblee-nationale.fr
first_name,Christelle
last_name,Dubos
email,""
first_name,Catherine
last_name,Fabre
email,catherine.fabre@assemblee-nationale.fr
first_name,Véronique
last_name,Hammerer
email,veronique.hammerer@assemblee-nationale.fr
first_name,Sophie
last_name,Mette
email,sophie.mette@assemblee-nationale.fr
first_name,Sophie
last_name,Panonacle
email,sophie.panonacle@assemblee-nationale.fr
first_name,Éric
last_name,Poulliat
email,eric.poulliat@assemblee-nationale.fr
first_name,Loïc
last_name,Prud'homme
email,loic.prudhomme@assemblee-nationale.fr
first_name,Benoit
last_name,Simian
email,benoit.simian@assemblee-nationale.fr
first_name,Sophie
last_name,Beaudouin-Hubiere
email,sophie.beaudouin-hubiere@assemblee-nationale.fr
first_name,Marie-Ange
last_name,Magne
email,marie-ange.magne@assemblee-nationale.fr
first_name,Pierre
last_name,Venteau
email,""
first_name,Lionel
last_name,Causse
email,lionel.causse@assemblee-nationale.fr
first_name,Fabien
last_name,Lainé
email,""
first_name,Boris
last_name,Vallaud
email,boris.vallaud@assemblee-nationale.fr
first_name,Olivier
last_name,Damaisin
email,olivier.damaisin@assemblee-nationale.fr
first_name,Alexandre
last_name,Freschi
email,alexandre.freschi@assemblee-nationale.fr
first_name,Michel
last_name,Lauzzana
email,michel.lauzzana@assemblee-nationale.fr
first_name,Vincent
last_name,Bru
email,vincent.bru@assemblee-nationale.fr
first_name,David
last_name,Habib
email,david.habib@assemblee-nationale.fr
first_name,Jean
last_name,Lassalle
email,jean.lassalle@assemblee-nationale.fr
first_name,Florence
last_name,Lasserre
email,florence.lasserre@assemblee-nationale.fr
first_name,Jean-Paul
last_name,Mattei
email,jean-paul.mattei@assemblee-nationale.fr
first_name,Josy
last_name,Poueyto
email,josy.poueyto@assemblee-nationale.fr
first_name,Jean-Michel
last_name,Clément
email,jean-michel.clement@assemblee-nationale.fr
first_name,Sacha
last_name,Houlié
email,sacha.houlie@assemblee-nationale.fr
first_name,Jacques
last_name,Savatier
email,jacques.savatier@assemblee-nationale.fr
first_name,Nicolas
last_name,Turquois
email,nicolas.turquois@assemblee-nationale.fr
first_name,Philippe
last_name,Dunoyer
email,philippe.dunoyer@assemblee-nationale.fr
first_name,Philippe
last_name,Gomès
email,philippe.gomes@assemblee-nationale.fr
first_name,Michel
last_name,Larive
email,michel.larive@assemblee-nationale.fr
first_name,Bénédicte
last_name,Taurine
email,benedicte.taurine@assemblee-nationale.fr
first_name,Danièle
last_name,Hérin
email,daniele.herin@assemblee-nationale.fr
first_name,Alain
last_name,Perea
email,alain.perea@assemblee-nationale.fr
first_name,Mireille
last_name,Robert
email,mireille.robert@assemblee-nationale.fr
first_name,Anne
last_name,Blanc
email,anne.blanc@assemblee-nationale.fr
first_name,Stéphane
last_name,Mazars
email,stephane.mazars@assemblee-nationale.fr
first_name,Arnaud
last_name,Viala
email,arnaud.viala@assemblee-nationale.fr
first_name,Philippe
last_name,Berta
email,philippe.berta@assemblee-nationale.fr
first_name,Anthony
last_name,Cellier
email,anthony.cellier@assemblee-nationale.fr
first_name,Annie
last_name,Chapelier
email,annie.chapelier@assemblee-nationale.fr
first_name,Françoise
last_name,Dumas
email,francoise.dumas@assemblee-nationale.fr
first_name,Olivier
last_name,Gaillard
email,olivier.gaillard@assemblee-nationale.fr
first_name,Nicolas
last_name,Meizonnet
email,""
first_name,Gisèle
last_name,Biémouret
email,gisele.biemouret@assemblee-nationale.fr
first_name,Jean-René
last_name,Cazeneuve
email,jean-rene.cazeneuve@assemblee-nationale.fr
first_name,Joël
last_name,Aviragnet
email,joel.aviragnet@assemblee-nationale.fr
first_name,Pierre
last_name,Cabaré
email,pierre.cabare@assemblee-nationale.fr
first_name,Monique
last_name,Iborra
email,monique.iborra@assemblee-nationale.fr
first_name,Jean-Luc
last_name,Lagleize
email,jean-luc.lagleize@assemblee-nationale.fr
first_name,Sandrine
last_name,Mörch
email,sandrine.morch@assemblee-nationale.fr
first_name,Sébastien
last_name,Nadot
email,sebastien.nadot@assemblee-nationale.fr
first_name,Mickaël
last_name,Nogal
email,mickael.nogal@assemblee-nationale.fr
first_name,Jean-François
last_name,Portarrieu
email,jean-francois.portarrieu@assemblee-nationale.fr
first_name,Élisabeth
last_name,Toutut-Picard
email,elisabeth.toutut-picard@assemblee-nationale.fr
first_name,Corinne
last_name,Vignon
email,corinne.vignon@assemblee-nationale.fr
first_name,Jeanine
last_name,Dubié
email,jeanine.dubie@assemblee-nationale.fr
first_name,Jean-Bernard
last_name,Sempastous
email,jean-bernard.sempastous@assemblee-nationale.fr
first_name,Nicolas
last_name,Démoulin
email,nicolas.demoulin@assemblee-nationale.fr
first_name,Coralie
last_name,Dubost
email,coralie.dubost@assemblee-nationale.fr
first_name,Jean-François
last_name,Eliaou
email,jean-francois.eliaou@assemblee-nationale.fr
first_name,Christophe
last_name,Euzet
email,christophe.euzet@assemblee-nationale.fr
first_name,Philippe
last_name,Huppé
email,philippe.huppe@assemblee-nationale.fr
first_name,Emmanuelle
last_name,Ménard
email,emmanuelle.menard@assemblee-nationale.fr
first_name,Patricia
last_name,Mirallès
email,patricia.miralles@assemblee-nationale.fr
first_name,Muriel
last_name,Ressiguier
email,muriel.ressiguier@assemblee-nationale.fr
first_name,Patrick
last_name,Vignal
email,patrick.vignal@assemblee-nationale.fr
first_name,Aurélien
last_name,Pradié
email,aurelien.pradie@assemblee-nationale.fr
first_name,Huguette
last_name,Tiegna
email,huguette.tiegna@assemblee-nationale.fr
first_name,Pierre
last_name,Morel-À-L'Huissier
email,pierre.morel-a-lhuissier@assemblee-nationale.fr
first_name,Sébastien
last_name,Cazenove
email,sebastien.cazenove@assemblee-nationale.fr
first_name,Laurence
last_name,Gayte
email,laurence.gayte@assemblee-nationale.fr
first_name,Romain
last_name,Grau
email,romain.grau@assemblee-nationale.fr
first_name,Catherine
last_name,Pujol
email,""
first_name,Philippe
last_name,Folliot
email,philippe.folliot@assemblee-nationale.fr
first_name,Jean
last_name,Terlier
email,jean.terlier@assemblee-nationale.fr
first_name,Marie-Christine
last_name,Verdier-Jouclas
email,marie-christine.verdier-jouclas@assemblee-nationale.fr
first_name,Sylvia
last_name,Pinel
email,""
first_name,Valérie
last_name,Rabault
email,valerie.rabault@assemblee-nationale.fr
first_name,Aude
last_name,Amadou
email,aude.amadou@assemblee-nationale.fr
first_name,Anne-France
last_name,Brunet
email,anne-france.brunet@assemblee-nationale.fr
first_name,Yves
last_name,Daniel
email,yves.daniel@assemblee-nationale.fr
first_name,François
last_name,de Rugy
email,francois.derugy@assemblee-nationale.fr
first_name,Audrey
last_name,Dufeu Schubert
email,audrey.dufeuschubert@assemblee-nationale.fr
first_name,Sarah
last_name,El Haïry
email,sarah.elhairy@assemblee-nationale.fr
first_name,Sophie
last_name,Errante
email,sophie.errante@assemblee-nationale.fr
first_name,Yannick
last_name,Haury
email,yannick.haury@assemblee-nationale.fr
first_name,Sandrine
last_name,Josso
email,sandrine.josso@assemblee-nationale.fr
first_name,Valérie
last_name,Oppelt
email,valerie.oppelt@assemblee-nationale.fr
first_name,Philippe
last_name,Bolo
email,philippe.bolo@assemblee-nationale.fr
first_name,Nicole
last_name,Dubré-Chirat
email,nicole.dubre-chirat@assemblee-nationale.fr
first_name,Stella
last_name,Dupont
email,stella.dupont@assemblee-nationale.fr
first_name,Denis
last_name,Masséglia
email,denis.masseglia@assemblee-nationale.fr
first_name,Matthieu
last_name,Orphelin
email,bureau-m-orphelin@assemblee-nationale.fr
first_name,Laetitia
last_name,Saint-Paul
email,laetitia.saint-paul@assemblee-nationale.fr
first_name,Jean-Charles
last_name,Taugourdeau
email,jean-charles.taugourdeau@assemblee-nationale.fr
first_name,Géraldine
last_name,Bannier
email,geraldine.bannier@assemblee-nationale.fr
first_name,Yannick
last_name,Favennec Becot
email,yannick.favennec@assemblee-nationale.fr
first_name,Guillaume
last_name,Garot
email,guillaume.garot@assemblee-nationale.fr
first_name,Pascale
last_name,Fontenel-Personne
email,pascale.fontenel-personne@assemblee-nationale.fr
first_name,Jean-Carles
last_name,Grelier
email,jean-carles.grelier@assemblee-nationale.fr
first_name,Marietta
last_name,Karamanli
email,marietta.karamanli@assemblee-nationale.fr
first_name,Damien
last_name,Pichereau
email,damien.pichereau@assemblee-nationale.fr
first_name,Sylvie
last_name,Tolmont
email,""
first_name,Stéphane
last_name,Buchou
email,stephane.buchou@assemblee-nationale.fr
first_name,Pierre
last_name,Henriet
email,pierre.henriet@assemblee-nationale.fr
first_name,Philippe
last_name,Latombe
email,philippe.latombe@assemblee-nationale.fr
first_name,Martine
last_name,Leguille-Balloy
email,martine.leguille-balloy@assemblee-nationale.fr
first_name,Patrick
last_name,Loiseau
email,""
first_name,Moetai
last_name,Brotherson
email,moetai.brotherson@assemblee-nationale.fr
first_name,Maina
last_name,Sage
email,maina.sage@assemblee-nationale.fr
first_name,Nicole
last_name,Sanquer
email,nicole.sanquer@assemblee-nationale.fr
first_name,Delphine
last_name,Bagarry
email,delphine.bagarry@assemblee-nationale.fr
first_name,Christophe
last_name,Castaner
email,""
first_name,Marine
last_name,Brenier
email,marine.brenier@assemblee-nationale.fr
first_name,Bernard
last_name,Brochand
email,bernard.brochand@assemblee-nationale.fr
first_name,Éric
last_name,Ciotti
email,eric.ciotti@assemblee-nationale.fr
first_name,Loïc
last_name,Dombreval
email,loic.dombreval@assemblee-nationale.fr
first_name,Éric
last_name,Pauget
email,eric.pauget@assemblee-nationale.fr
first_name,Cédric
last_name,Roussel
email,cedric.roussel@assemblee-nationale.fr
first_name,Michèle
last_name,Tabarot
email,michele.tabarot@assemblee-nationale.fr
first_name,Laurence
last_name,Trastour-Isnart
email,laurence.trastour-isnart@assemblee-nationale.fr
first_name,Alexandra
last_name,Valetta Ardisson
email,alexandra.ardisson@assemblee-nationale.fr
first_name,Saïd
last_name,Ahamada
email,said.ahamada@assemblee-nationale.fr
first_name,Valérie
last_name,Boyer
email,valerie.boyer@assemblee-nationale.fr
first_name,Bernard
last_name,Deflesselles
email,bernard.deflesselles@assemblee-nationale.fr
first_name,Pierre
last_name,Dharréville
email,pierre.dharreville@assemblee-nationale.fr
first_name,Éric
last_name,Diard
email,eric.diard@assemblee-nationale.fr
first_name,François-Michel
last_name,Lambert
email,francois-michel.lambert@assemblee-nationale.fr
first_name,Mohamed
last_name,Laqhila
email,mohamed.laqhila@assemblee-nationale.fr
first_name,Alexandra
last_name,Louis
email,alexandra.louis@assemblee-nationale.fr
first_name,Jean-Luc
last_name,Mélenchon
email,jean-luc.melenchon@assemblee-nationale.fr
first_name,Monica
last_name,Michel
email,monica.michel@assemblee-nationale.fr
first_name,Anne-Laurence
last_name,Petel
email,anne-laurence.petel@assemblee-nationale.fr
first_name,Claire
last_name,Pitollat
email,claire.pitollat@assemblee-nationale.fr
first_name,Cathy
last_name,Racon-Bouzon
email,cathy.racon-bouzon@assemblee-nationale.fr
first_name,Bernard
last_name,Reynès
email,bernard.reynes@assemblee-nationale.fr
first_name,Guy
last_name,Teissier
email,guy.teissier@assemblee-nationale.fr
first_name,Jean-Marc
last_name,Zulesi
email,jean-marc.zulesi@assemblee-nationale.fr
first_name,Pascale
last_name,Boyer
email,pascale.boyer@assemblee-nationale.fr
first_name,Joël
last_name,Giraud
email,joel.giraud@assemblee-nationale.fr
first_name,Edith
last_name,Audibert
email,""
first_name,Valérie
last_name,Gomez-Bassac
email,valerie.gomez-bassac@assemblee-nationale.fr
first_name,Émilie
last_name,Guerel
email,emilie.guerel@assemblee-nationale.fr
first_name,Geneviève
last_name,Levy
email,genevieve.levy@assemblee-nationale.fr
first_name,Fabien
last_name,Matras
email,fabien.matras@assemblee-nationale.fr
first_name,Sereine
last_name,Mauborgne
email,sereine.mauborgne@assemblee-nationale.fr
first_name,Philippe
last_name,Michel-Kleisbauer
email,Philippe.Michel-Kleisbauer@assemblee-nationale.fr
first_name,Cécile
last_name,Muschotti
email,cecile.muschotti@assemblee-nationale.fr
first_name,Julien
last_name,Aubert
email,julien.aubert@assemblee-nationale.fr
first_name,Jean-Claude
last_name,Bouchet
email,jean-claude.bouchet@assemblee-nationale.fr
first_name,Marie-France
last_name,Lorho
email,""
first_name,Brune
last_name,Poirson
email,""
first_name,Souad
last_name,Zitouni
email,""
first_name,Nathalie
last_name,Bassire
email,nathalie.bassire@assemblee-nationale.fr
first_name,David
last_name,Lorion
email,david.lorion@assemblee-nationale.fr
first_name,Philippe
last_name,Naillet
email,""
first_name,Jean-Luc
last_name,Poudroux
email,Jean-Luc.Poudroux@assemblee-nationale.fr
first_name,Nadia
last_name,Ramassamy
email,nadia.ramassamy@assemblee-nationale.fr
first_name,Jean-Hugues
last_name,Ratenon
email,jean-hugues.ratenon@assemblee-nationale.fr
first_name,Claire
last_name,Guion-Firmin
email,claire.javois@assemblee-nationale.fr
first_name,Stéphane
last_name,Claireaux
email,""
first_name,Sylvain
last_name,Brial
email,Sylvain.Brial@assemblee-nationale.fr
